id,priority_label,title,description,text,category
AUSSEN-H-012,HIGH,Abbruchkante am Weg,Plötzliche Abbruchkante am Gehweg,"Abbruchkante am Weg
Plötzliche Abbruchkante am Gehweg",Außenbereich
H-044,HIGH,Keine Raumheizung möglich,Die Räume können aktuell nicht beheizt werden.,"Keine Raumheizung möglich
Die Räume können aktuell nicht beheizt werden.",Heizung / Wärmeversorgung
SM-L-015,LOW,Leichte Schimmelverfärbung im Abstellbereich,"Leichte Verfärbung durch Schimmel im Abstellbereich, punktuell.","Leichte Schimmelverfärbung im Abstellbereich
Leichte Verfärbung durch Schimmel im Abstellbereich, punktuell.",Schimmel
SM-M-015,MEDIUM,Schimmel an Fensterlaibung im Abstellraum,"Begrenzte Schimmelstellen im Abstellraum, aktuell lokal begrenzt.","Schimmel an Fensterlaibung im Abstellraum
Begrenzte Schimmelstellen im Abstellraum, aktuell lokal begrenzt.",Schimmel
AUSSEN-H-059,HIGH,Abbruchmaterial liegt offen,Baumaterial ungesichert,"Abbruchmaterial liegt offen
Baumaterial ungesichert",Außenbereich
BSCH-L-004,LOW,Feuerlöscher optisch abgenutzt,"Der Feuerlöscher zeigt Gebrauchsspuren, Funktion unklar.","Feuerlöscher optisch abgenutzt
Der Feuerlöscher zeigt Gebrauchsspuren, Funktion unklar.",Brandschutz
LAERM-H-079,HIGH,Laute Pressluftanlage im Keller,Eine Pressluftanlage im Keller läuft extrem laut und permanent.,"Laute Pressluftanlage im Keller
Eine Pressluftanlage im Keller läuft extrem laut und permanent.",Lärm
HL-007,LOW,Heizkörper knackt gelegentlich,Beim Aufheizen sind leichte Knackgeräusche hörbar.,"Heizkörper knackt gelegentlich
Beim Aufheizen sind leichte Knackgeräusche hörbar.",Heizung / Wärmeversorgung
HM-041,MEDIUM,Warmwasser nicht konstant heiß,Die Temperatur schwankt während der Nutzung.,"Warmwasser nicht konstant heiß
Die Temperatur schwankt während der Nutzung.",Heizung / Wärmeversorgung
REIN-H-061,HIGH,Unrat/Abfall in Tiefgarage,Müll/Unrat liegt im Tiefgarage und verursacht Öl-/Chemiespur.,"Unrat/Abfall in Tiefgarage
Müll/Unrat liegt im Tiefgarage und verursacht Öl-/Chemiespur.",Reinigung
SW-M-018,MEDIUM,Leichte Kalkablagerungen am Wasserhahn,Der Wasserfluss ist beeinträchtigt.,"Leichte Kalkablagerungen am Wasserhahn
Der Wasserfluss ist beeinträchtigt.",Sanitär / Wasser
BSCH-M-050,MEDIUM,Fluchtplan veraltet – Bereich 10,Der ausgehängte Flucht- und Rettungsplan ist nicht mehr aktuell. (Betroffen: Treppenhaus).,"Fluchtplan veraltet – Bereich 10
Der ausgehängte Flucht- und Rettungsplan ist nicht mehr aktuell. (Betroffen: Treppenhaus).",Brandschutz
AUSSEN-L-027,LOW,Staubige Parkfläche,Feiner Staubbelag,"Staubige Parkfläche
Feiner Staubbelag",Außenbereich
E-M-012,MEDIUM,Licht im Keller ausgefallen,Im Keller funktioniert die Beleuchtung nicht.,"Licht im Keller ausgefallen
Im Keller funktioniert die Beleuchtung nicht.",Elektro
LAERM-M-080,MEDIUM,Baugeräusche am frühen Morgen,Regelmäßige Baugeräusche am frühen Morgen stören die Bewohner.,"Baugeräusche am frühen Morgen
Regelmäßige Baugeräusche am frühen Morgen stören die Bewohner.",Lärm
TF-M-071,MEDIUM,Tür schließt mit Geräusch,Die Tür schließt mit Geräusch.,"Tür schließt mit Geräusch
Die Tür schließt mit Geräusch.",Türen/Fenster
BS-L-038,LOW,Kleiner Haarriss Baddecke,In der Baddecke ist ein feiner Haarriss sichtbar.,"Kleiner Haarriss Baddecke
In der Baddecke ist ein feiner Haarriss sichtbar.",Bauliche Schäden
SM-H-001,HIGH,Starker Schimmel im Dachgeschoss,Starker Schimmel durch anhaltende Feuchtigkeit im Dachgeschoss.,"Starker Schimmel im Dachgeschoss
Starker Schimmel durch anhaltende Feuchtigkeit im Dachgeschoss.",Schimmel
BSCH-H-075,HIGH,Brandmeldeanlage Totalausfall – Bereich 25,"Die zentrale Brandmeldeanlage meldet Totalausfall, keine Alarmierung möglich. (Betroffen: Keller).","Brandmeldeanlage Totalausfall – Bereich 25
Die zentrale Brandmeldeanlage meldet Totalausfall, keine Alarmierung möglich. (Betroffen: Keller).",Brandschutz
E-M-018,MEDIUM,Lichtausfall in Gemeinschaftsraum,Die Beleuchtung im Gemeinschaftsraum ist defekt.,"Lichtausfall in Gemeinschaftsraum
Die Beleuchtung im Gemeinschaftsraum ist defekt.",Elektro
SM-L-018,LOW,Schimmelpunkt in Bad-Ecke,Minimaler Schimmelbefall an einer Stelle im Bad.,"Schimmelpunkt in Bad-Ecke
Minimaler Schimmelbefall an einer Stelle im Bad.",Schimmel
SON-M-012,MEDIUM,Digitale Schließzylinder reagieren träge,Bedienung erschwert,"Digitale Schließzylinder reagieren träge
Bedienung erschwert",Sonstige
H-084,HIGH,Heizung komplett kalt im Winter,Die Wohnung ist stark ausgekühlt.,"Heizung komplett kalt im Winter
Die Wohnung ist stark ausgekühlt.",Heizung / Wärmeversorgung
BSCH-L-007,LOW,Notausgangsschild minimal schief,Das Notausgangsschild hängt leicht schief.,"Notausgangsschild minimal schief
Das Notausgangsschild hängt leicht schief.",Brandschutz
E-M-045,MEDIUM,Licht flackert bei Nutzung mehrerer Geräte,Das Licht flackert bei gleichzeitiger Gerätenutzung.,"Licht flackert bei Nutzung mehrerer Geräte
Das Licht flackert bei gleichzeitiger Gerätenutzung.",Elektro
SW-H-066,HIGH,Wasser läuft durch Wand in Nachbarraum,Wasser dringt in andere Räume ein.,"Wasser läuft durch Wand in Nachbarraum
Wasser dringt in andere Räume ein.",Sanitär / Wasser
SW-L-043,LOW,Abflussabdeckung zerkratzt,Nur optisch.,"Abflussabdeckung zerkratzt
Nur optisch.",Sanitär / Wasser
A-M-068,MEDIUM,Aufzug startet mit Verzögerung nach Türschluss,Nach dem Schließen der Tür startet der Aufzug erst nach längerer Verzögerung.,"Aufzug startet mit Verzögerung nach Türschluss
Nach dem Schließen der Tür startet der Aufzug erst nach längerer Verzögerung.",Aufzug
E-H-007,HIGH,Stromschlag bei Berührung,Beim Berühren einer Lampe kam es zu einem Stromschlag.,"Stromschlag bei Berührung
Beim Berühren einer Lampe kam es zu einem Stromschlag.",Elektro
E-M-014,MEDIUM,Flackerndes Licht im Treppenhaus,Das Licht im Treppenhaus flackert.,"Flackerndes Licht im Treppenhaus
Das Licht im Treppenhaus flackert.",Elektro
SM-H-007,HIGH,Starker Schimmel im Treppenhaus,"Massiver Schimmel sichtbar, Ausbreitung im Treppenhaus deutlich erkennbar.","Starker Schimmel im Treppenhaus
Massiver Schimmel sichtbar, Ausbreitung im Treppenhaus deutlich erkennbar.",Schimmel
SM-H-014,HIGH,Starker Schimmel im Treppenhaus,Großflächiger Schimmelbefall an Wand und Decke im Treppenhaus.,"Starker Schimmel im Treppenhaus
Großflächiger Schimmelbefall an Wand und Decke im Treppenhaus.",Schimmel
BS-H-066,HIGH,Schwere Schäden an Außenwand,Die Außenwand weist massive Schäden auf,"Schwere Schäden an Außenwand
Die Außenwand weist massive Schäden auf",Bauliche Schäden
E-H-048,HIGH,Elektrik nach Umbau defekt,Nach einem Umbau ist die Elektrik ausgefallen.,"Elektrik nach Umbau defekt
Nach einem Umbau ist die Elektrik ausgefallen.",Elektro
BS-M-080,MEDIUM,Wand im Wohnzimmer feucht,"Eine Wand im Wohnzimmer ist leicht feucht, Ursache unklar.","Wand im Wohnzimmer feucht
Eine Wand im Wohnzimmer ist leicht feucht, Ursache unklar.",Bauliche Schäden
E-H-070,HIGH,Überhitzte Steckdose,Eine Steckdose ist extrem überhitzt.,"Überhitzte Steckdose
Eine Steckdose ist extrem überhitzt.",Elektro
A-M-027,MEDIUM,Aufzug reagiert nicht auf einzelne Tasten,Einzelne Tasten reagieren nicht.,"Aufzug reagiert nicht auf einzelne Tasten
Einzelne Tasten reagieren nicht.",Aufzug
H-006,HIGH,Störung Heizsystem,Die Heizung ist vollständig ausgefallen und die Wohnung kühlt stark aus.,"Störung Heizsystem
Die Heizung ist vollständig ausgefallen und die Wohnung kühlt stark aus.",Heizung / Wärmeversorgung
BSCH-M-043,MEDIUM,Fluchtwegmarkierung unklar – Bereich 3,Die Markierung des Fluchtwegs ist schlecht erkennbar. (Betroffen: Keller).,"Fluchtwegmarkierung unklar – Bereich 3
Die Markierung des Fluchtwegs ist schlecht erkennbar. (Betroffen: Keller).",Brandschutz
REIN-L-035,LOW,Staub auf Oberflächen in Gemeinschaftszone,Minimaler Reinigungsbedarf; nur lokal begrenzt.,"Staub auf Oberflächen in Gemeinschaftszone
Minimaler Reinigungsbedarf; nur lokal begrenzt.",Reinigung
A-L-041,LOW,Hinweisschild im Aufzug beschädigt,Ein Hinweisschild in der Kabine ist beschädigt oder eingerissen.,"Hinweisschild im Aufzug beschädigt
Ein Hinweisschild in der Kabine ist beschädigt oder eingerissen.",Aufzug
AUSSEN-H-079,HIGH,Unterspülter Randstein,Randstein wurde unterspült und kann wegbrechen.,"Unterspülter Randstein
Randstein wurde unterspült und kann wegbrechen.",Außenbereich
REIN-H-065,HIGH,Hygienische Verunreinigung in Gemeinschaftszone,gesundheitsgefährdende Zustände im Gemeinschaftszone festgestellt; sofortige Reinigung erforderlich.,"Hygienische Verunreinigung in Gemeinschaftszone
gesundheitsgefährdende Zustände im Gemeinschaftszone festgestellt; sofortige Reinigung erforderlich.",Reinigung
SM-L-039,LOW,Kleiner Schimmelfleck im Flur,"Kaum sichtbare Schimmelspur im Flur, sehr gering ausgeprägt.","Kleiner Schimmelfleck im Flur
Kaum sichtbare Schimmelspur im Flur, sehr gering ausgeprägt.",Schimmel
LAERM-L-042,LOW,Leises Brummen im Flur,Im Flur ist manchmal ein leises Brummen hörbar.,"Leises Brummen im Flur
Im Flur ist manchmal ein leises Brummen hörbar.",Lärm
BSCH-M-065,MEDIUM,Brandschutzschild beschädigt – Bereich 25,Ein Brandschutzschild ist beschädigt/teilweise unleserlich. (Betroffen: Gebäude).,"Brandschutzschild beschädigt – Bereich 25
Ein Brandschutzschild ist beschädigt/teilweise unleserlich. (Betroffen: Gebäude).",Brandschutz
REIN-M-059,MEDIUM,Unordnung im Gemeinschaftsraum,Bereich wirkt ungepflegt; Reinigungsrückstände. (wiederholt gemeldet),"Unordnung im Gemeinschaftsraum
Bereich wirkt ungepflegt; Reinigungsrückstände. (wiederholt gemeldet)",Reinigung
BSCH-M-059,MEDIUM,Brandschutzdichtung beschädigt – Bereich 19,Die Dichtung einer Brandschutztür ist teilweise beschädigt. (Betroffen: Gebäude).,"Brandschutzdichtung beschädigt – Bereich 19
Die Dichtung einer Brandschutztür ist teilweise beschädigt. (Betroffen: Gebäude).",Brandschutz
SON-M-011,MEDIUM,Serverraumtemperatur erhöht,Noch im tolerierbaren Bereich,"Serverraumtemperatur erhöht
Noch im tolerierbaren Bereich",Sonstige
SW-M-002,MEDIUM,Abfluss im Bad läuft langsam ab,Das Wasser braucht lange zum Ablaufen.,"Abfluss im Bad läuft langsam ab
Das Wasser braucht lange zum Ablaufen.",Sanitär / Wasser
A-H-072,HIGH,Aufzug blockiert im Betrieb,Der Aufzug blockiert während des Betriebs.,"Aufzug blockiert im Betrieb
Der Aufzug blockiert während des Betriebs.",Aufzug
SM-H-054,HIGH,Schimmel nach Feuchtigkeitsschaden im Heizungsraum,Schimmel breitet sich schnell aus; Gesundheitsrisiko im Heizungsraum.,"Schimmel nach Feuchtigkeitsschaden im Heizungsraum
Schimmel breitet sich schnell aus; Gesundheitsrisiko im Heizungsraum.",Schimmel
SM-L-038,LOW,Schimmelpunkt in Flur-Ecke,"Leichte Verfärbung durch Schimmel im Flur, punktuell.","Schimmelpunkt in Flur-Ecke
Leichte Verfärbung durch Schimmel im Flur, punktuell.",Schimmel
BS-M-048,MEDIUM,Putzschäden Innenwand Bad,In der Badwand gibt es Putzschäden,"Putzschäden Innenwand Bad
In der Badwand gibt es Putzschäden",Bauliche Schäden
AUSSEN-L-047,LOW,Unauffällige Risse in Asphalt,"Sehr kleine Risse im Asphalt, ohne Funktionseinbuße.","Unauffällige Risse in Asphalt
Sehr kleine Risse im Asphalt, ohne Funktionseinbuße.",Außenbereich
SW-H-071,HIGH,Abflussrohr geplatzt,Das Rohr ist sichtbar geplatzt.,"Abflussrohr geplatzt
Das Rohr ist sichtbar geplatzt.",Sanitär / Wasser
SM-H-052,HIGH,Massiver Schimmel an Waschküche-Wand,Schimmel breitet sich schnell aus; Gesundheitsrisiko im Waschküche.,"Massiver Schimmel an Waschküche-Wand
Schimmel breitet sich schnell aus; Gesundheitsrisiko im Waschküche.",Schimmel
BS-H-010,HIGH,Lockere Deckenelemente,Deckenelemente im Eingangsbereich sitzen locker und könnten herunterfallen,"Lockere Deckenelemente
Deckenelemente im Eingangsbereich sitzen locker und könnten herunterfallen",Bauliche Schäden
SW-M-013,MEDIUM,Waschbeckenabfluss gluckert,Beim Ablaufen entstehen Geräusche.,"Waschbeckenabfluss gluckert
Beim Ablaufen entstehen Geräusche.",Sanitär / Wasser
BS-M-049,MEDIUM,Feuchte Stelle Treppenhauswand,Im Treppenhaus ist eine Wand feucht,"Feuchte Stelle Treppenhauswand
Im Treppenhaus ist eine Wand feucht",Bauliche Schäden
H-027,HIGH,Heizungsdefekt akut,Die Heizung ist plötzlich ausgefallen.,"Heizungsdefekt akut
Die Heizung ist plötzlich ausgefallen.",Heizung / Wärmeversorgung
TF-H-069,HIGH,Tür schließt wegen Defekt nicht automatisch,Die Tür schließt nicht automatisch.,"Tür schließt wegen Defekt nicht automatisch
Die Tür schließt nicht automatisch.",Türen/Fenster
REIN-H-063,HIGH,Hygienische Verunreinigung in Müllraum,starker Gestank im Müllraum festgestellt; sofortige Reinigung erforderlich.,"Hygienische Verunreinigung in Müllraum
starker Gestank im Müllraum festgestellt; sofortige Reinigung erforderlich.",Reinigung
BS-M-006,MEDIUM,Feuchte Wand im Keller,Eine Kellerwand ist leicht feucht,"Feuchte Wand im Keller
Eine Kellerwand ist leicht feucht",Bauliche Schäden
TF-M-003,MEDIUM,Balkontür schließt nicht sauber,Die Balkontür schließt nicht vollständig.,"Balkontür schließt nicht sauber
Die Balkontür schließt nicht vollständig.",Türen/Fenster
SW-L-046,LOW,Wasserhahn Griff leicht abgenutzt,Funktion uneingeschränkt.,"Wasserhahn Griff leicht abgenutzt
Funktion uneingeschränkt.",Sanitär / Wasser
HL-010,LOW,Warmwasser leicht lauwarm,Das Warmwasser könnte etwas heißer sein.,"Warmwasser leicht lauwarm
Das Warmwasser könnte etwas heißer sein.",Heizung / Wärmeversorgung
E-M-062,MEDIUM,Beleuchtung Tiefgarage flackert,Die Beleuchtung in der Tiefgarage flackert.,"Beleuchtung Tiefgarage flackert
Die Beleuchtung in der Tiefgarage flackert.",Elektro
BS-L-020,LOW,Abnutzung Wand Garage,Die Wand in der Garage ist leicht abgenutzt,"Abnutzung Wand Garage
Die Wand in der Garage ist leicht abgenutzt",Bauliche Schäden
BS-H-081,HIGH,Deckenriss mit Durchbruchgefahr,Ein Deckenriss könnte zum Durchbruch führen,"Deckenriss mit Durchbruchgefahr
Ein Deckenriss könnte zum Durchbruch führen",Bauliche Schäden
LAERM-M-008,MEDIUM,Geräusche aus Aufzugsschacht,Der Aufzug verursacht zeitweise Geräusche,"Geräusche aus Aufzugsschacht
Der Aufzug verursacht zeitweise Geräusche",Lärm
E-H-036,HIGH,Elektrische Funken sichtbar,Aus einer Leitung sind Funken sichtbar.,"Elektrische Funken sichtbar
Aus einer Leitung sind Funken sichtbar.",Elektro
AUSSEN-H-049,HIGH,Defektes Pflaster bei Zufahrt,Fahrzeuge gefährdet,"Defektes Pflaster bei Zufahrt
Fahrzeuge gefährdet",Außenbereich
TF-H-067,HIGH,Türrahmen locker,Der Türrahmen ist locker.,"Türrahmen locker
Der Türrahmen ist locker.",Türen/Fenster
BS-H-039,HIGH,Großflächige Deckenrisse,Die Decke weist mehrere tiefe Risse auf,"Großflächige Deckenrisse
Die Decke weist mehrere tiefe Risse auf",Bauliche Schäden
BSCH-H-043,HIGH,Fehlender Feuerlöscher Tiefgarage,In der Tiefgarage fehlt der Feuerlöscher an der vorgesehenen Stelle.,"Fehlender Feuerlöscher Tiefgarage
In der Tiefgarage fehlt der Feuerlöscher an der vorgesehenen Stelle.",Brandschutz
BSCH-H-023,HIGH,Brandabschottung beschädigt,Eine Brandschutzabschottung ist beschädigt/offen – Brandübertragung möglich.,"Brandabschottung beschädigt
Eine Brandschutzabschottung ist beschädigt/offen – Brandübertragung möglich.",Brandschutz
A-H-045,HIGH,Aufzug außer Funktion im gesamten Haus,Der Aufzug ist im gesamten Haus außer Funktion.,"Aufzug außer Funktion im gesamten Haus
Der Aufzug ist im gesamten Haus außer Funktion.",Aufzug
HM-028,MEDIUM,Heizleistung zeitweise reduziert,Zwischendurch fällt die Heizleistung ab.,"Heizleistung zeitweise reduziert
Zwischendurch fällt die Heizleistung ab.",Heizung / Wärmeversorgung
SM-H-064,HIGH,Starker Schimmel im Bad,"Massiver Schimmel sichtbar, Ausbreitung im Bad deutlich erkennbar.","Starker Schimmel im Bad
Massiver Schimmel sichtbar, Ausbreitung im Bad deutlich erkennbar.",Schimmel
SW-H-056,HIGH,Abwassergeruch mit Wasseraustritt,Abwasser tritt sichtbar aus.,"Abwassergeruch mit Wasseraustritt
Abwasser tritt sichtbar aus.",Sanitär / Wasser
LAERM-M-063,MEDIUM,Leicht erhöhter Lärm durch Nachbarwohnung,"Nachbarwohnung ist häufig laut, jedoch nicht durchgehend nachts.","Leicht erhöhter Lärm durch Nachbarwohnung
Nachbarwohnung ist häufig laut, jedoch nicht durchgehend nachts.",Lärm
SW-H-017,HIGH,Waschmaschinenanschluss undicht,Wasser tritt stark aus dem Anschluss aus.,"Waschmaschinenanschluss undicht
Wasser tritt stark aus dem Anschluss aus.",Sanitär / Wasser
E-M-056,MEDIUM,Steckdose im Schlafzimmer defekt,Die Steckdose im Schlafzimmer funktioniert nicht.,"Steckdose im Schlafzimmer defekt
Die Steckdose im Schlafzimmer funktioniert nicht.",Elektro
LAERM-H-004,HIGH,Maschinengeräusche rund um die Uhr,Laute Maschinengeräusche sind rund um die Uhr hörbar,"Maschinengeräusche rund um die Uhr
Laute Maschinengeräusche sind rund um die Uhr hörbar",Lärm
A-M-038,MEDIUM,Aufzug reagiert langsam auf Steuerung,Die Steuerung reagiert langsam.,"Aufzug reagiert langsam auf Steuerung
Die Steuerung reagiert langsam.",Aufzug
REIN-H-088,HIGH,Unrat/Abfall in Gemeinschaftsfläche,Müll/Unrat liegt im Gemeinschaftsfläche und verursacht Schimmelähnliche Ablagerungen.,"Unrat/Abfall in Gemeinschaftsfläche
Müll/Unrat liegt im Gemeinschaftsfläche und verursacht Schimmelähnliche Ablagerungen.",Reinigung
REIN-H-037,HIGH,Unrat/Abfall in Notausgang,Müll/Unrat liegt im Notausgang und verursacht starker Gestank.,"Unrat/Abfall in Notausgang
Müll/Unrat liegt im Notausgang und verursacht starker Gestank.",Reinigung
LAERM-H-073,HIGH,Dauerpoltern über der Wohnung,Über der Wohnung ist über Stunden starkes Poltern ohne Pause.,"Dauerpoltern über der Wohnung
Über der Wohnung ist über Stunden starkes Poltern ohne Pause.",Lärm
AUSSEN-M-065,MEDIUM,Kleine Absenkung am Gehweg,Der Gehweg ist an einer Stelle leicht abgesackt.,"Kleine Absenkung am Gehweg
Der Gehweg ist an einer Stelle leicht abgesackt.",Außenbereich
SM-H-080,HIGH,Starker Schimmel im Treppenhaus,Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.,"Starker Schimmel im Treppenhaus
Nach Wassereintritt hat sich starker Schimmel im Treppenhaus gebildet.",Schimmel
TF-H-049,HIGH,Fensterrahmen stark verzogen,Der Fensterrahmen ist stark verzogen.,"Fensterrahmen stark verzogen
Der Fensterrahmen ist stark verzogen.",Türen/Fenster
BS-H-076,HIGH,Starke Schäden an Stützmauer,Die Stützmauer ist stark beschädigt,"Starke Schäden an Stützmauer
Die Stützmauer ist stark beschädigt",Bauliche Schäden
AUSSEN-H-014,HIGH,Defekte Schranke klemmt,Schranke blockiert Zufahrt,"Defekte Schranke klemmt
Schranke blockiert Zufahrt",Außenbereich
HM-006,MEDIUM,Heizung reagiert verzögert,Änderungen am Thermostat zeigen erst spät Wirkung.,"Heizung reagiert verzögert
Änderungen am Thermostat zeigen erst spät Wirkung.",Heizung / Wärmeversorgung
TF-L-003,LOW,Türfarbe abgeplatzt,An der Tür ist Farbe abgeplatzt.,"Türfarbe abgeplatzt
An der Tür ist Farbe abgeplatzt.",Türen/Fenster
BSCH-L-034,LOW,Feuerlöscher etwas verstaubt – Bereich 14,"Der Feuerlöscher ist verstaubt, Reinigung empfohlen. (Betroffen: Dachboden).","Feuerlöscher etwas verstaubt – Bereich 14
Der Feuerlöscher ist verstaubt, Reinigung empfohlen. (Betroffen: Dachboden).",Brandschutz
SW-H-046,HIGH,Abwasserrohr undicht,Abwasser tritt aus einem Rohr aus.,"Abwasserrohr undicht
Abwasser tritt aus einem Rohr aus.",Sanitär / Wasser
LAERM-H-030,HIGH,Dauerhaftes Quietschen im Haus,Ein lautes Quietschen ist dauerhaft hörbar,"Dauerhaftes Quietschen im Haus
Ein lautes Quietschen ist dauerhaft hörbar",Lärm
AUSSEN-H-058,HIGH,Metallgitter lose,Bauteil nicht befestigt,"Metallgitter lose
Bauteil nicht befestigt",Außenbereich
REIN-L-009,LOW,Leichte Schlieren in Flur,Schlieren kaum sichtbar; geringer Aufwand.,"Leichte Schlieren in Flur
Schlieren kaum sichtbar; geringer Aufwand.",Reinigung
A-M-079,MEDIUM,Aufzug reagiert empfindlich auf Gewicht,Bei etwas mehr Last wirkt der Aufzug deutlich langsamer und träge.,"Aufzug reagiert empfindlich auf Gewicht
Bei etwas mehr Last wirkt der Aufzug deutlich langsamer und träge.",Aufzug
